yyyymmdd,data,ano,year,month,day,time,time_difference,ltm,fil,fil_norm
20150829,27.8,-0.9178368121442126,2015,8,29,78767,1.0,28.717836812144213,-1.227989345653962,-0.844373663061785
20150830,26.6,-2.1250474383301707,2015,8,30,78768,1.0,28.725047438330172,-1.621497439535784,-1.1149524525695282
20150831,27.400000000000002,-1.328462998102463,2015,8,31,78769,1.0,28.728462998102465,-1.782870291842922,-1.2259135019495961
20150901,27.400000000000002,-1.3267552182163165,2015,9,1,78770,1.0,28.72675521821632,-1.692538252810802,-1.1638005895213765
20150902,25.8,-2.933396584440228,2015,9,2,78771,1.0,28.73339658444023,-1.3840076283405889,-0.9516528746632177
20150903,27.6,-1.128842504743833,2015,9,3,78772,1.0,28.728842504743834,-0.9379855254337603,-0.6449651023540882
20150904,29.1,0.3728652751423134,2015,9,4,78773,1.0,28.727134724857688,-0.4632363891964103,-0.31852443035732103
20150905,29.3,0.5861480075901326,2015,9,5,78774,1.0,28.713851992409868,-0.06892844696651229,-0.0473956597915587
20150906,29.6,0.9263757115749556,2015,9,6,78775,1.0,28.673624288425046,0.1639929017323181,0.11276261283692679
20150907,28.3,-0.34155597722959996,2015,9,7,78776,1.0,28.6415559772296,0.2036250184849952,0.14001392060745876
20150908,27.900000000000002,-0.7064516129032228,2015,9,8,78777,1.0,28.606451612903225,0.07354932881655622,0.05057300896653827
20150909,28.200000000000003,-0.35711574952561875,2015,9,9,78778,1.0,28.55711574952562,-0.15711678522242367,-0.10803454927053877
20150910,28.1,-0.4229601518026591,2015,9,10,78779,1.0,28.52296015180266,-0.3970415535252021,-0.27300841992181907
20150911,28.1,-0.3922201138519945,2015,9,11,78780,1.0,28.492220113851996,-0.5619878159984644,-0.38642656996181635
20150912,27.900000000000002,-0.5825426944971497,2015,9,12,78781,1.0,28.482542694497152,-0.6004898876034174,-0.4129008511529354
