yyyymmdd,data,ano,year,month,day,time,time_difference,ltm
20150222,20.3,2.4102466793168844,2015,2,22,78579,1.0,17.889753320683116
20150223,18.6,0.6848197343453535,2015,2,23,78580,1.0,17.915180265654648
20150224,18.6,0.6535104364326401,2015,2,24,78581,1.0,17.94648956356736
20150225,19.6,1.5943074003795097,2015,2,25,78582,1.0,18.00569259962049
20150226,21.400000000000002,3.3077798861480083,2015,2,26,78583,1.0,18.092220113851994
20150227,19.400000000000002,1.2339658444022774,2015,2,27,78584,1.0,18.166034155597725
20150228,18.3,0.047628083491460416,2015,2,28,78585,1.0,18.25237191650854
20150301,18.900000000000002,0.5569259962049387,2015,3,1,78586,1.0,18.343074003795063
20150302,17.5,-0.9434535104364343,2015,3,2,78587,1.0,18.443453510436434
20150303,19.3,0.7193548387096769,2015,3,3,78588,1.0,18.580645161290324
20150304,17.2,-1.5332068311195464,2015,3,4,78589,1.0,18.733206831119546
20150305,16.2,-2.6787476280834923,2015,3,5,78590,1.0,18.87874762808349
20150306,16.900000000000002,-2.1022770398481967,2015,3,6,78591,1.0,19.0022770398482
20150307,17.400000000000002,-1.7421252371916474,2015,3,7,78592,1.0,19.14212523719165
20150308,18.5,-0.7518026565464915,2015,3,8,78593,1.0,19.25180265654649
20150309,21.1,1.7724857685009496,2015,3,9,78594,1.0,19.327514231499052
20150310,17.7,-1.6850094876660364,2015,3,10,78595,1.0,19.385009487666036
20150311,16.2,-3.2597722960151785,2015,3,11,78596,1.0,19.459772296015178
20150312,15.700000000000001,-3.8531309297912717,2015,3,12,78597,1.0,19.553130929791273
20150313,17.2,-2.425047438330175,2015,3,13,78598,1.0,19.625047438330174
20150314,19.400000000000002,-0.3127134724857683,2015,3,14,78599,1.0,19.71271347248577
20150315,20.900000000000002,1.0914611005692585,2015,3,15,78600,1.0,19.808538899430744
20150316,21.8,1.9094876660341562,2015,3,16,78601,1.0,19.890512333965845
20150317,22.1,2.1406072106261824,2015,3,17,78602,1.0,19.95939278937382
20150318,23.0,2.978937381404176,2015,3,18,78603,1.0,20.021062618595824
20150319,24.0,3.9028462998102462,2015,3,19,78604,1.0,20.097153700189754
20150320,24.0,3.8326375711574947,2015,3,20,78605,1.0,20.167362428842505
20150321,22.900000000000002,2.6618595825426965,2015,3,21,78606,1.0,20.238140417457306
20150322,21.0,0.6821631878557888,2015,3,22,78607,1.0,20.31783681214421
20150323,20.900000000000002,0.4810246679316883,2015,3,23,78608,1.0,20.418975332068314
20150324,19.8,-0.7557874762808332,2015,3,24,78609,1.0,20.555787476280834
20150325,18.2,-2.500948766603411,2015,3,25,78610,1.0,20.70094876660341
20150326,18.8,-2.0607210626185974,2015,3,26,78611,1.0,20.860721062618598
20150327,20.3,-0.7309297912713468,2015,3,27,78612,1.0,21.030929791271348
20150328,21.400000000000002,0.23529411764706154,2015,3,28,78613,1.0,21.16470588235294
20150329,22.400000000000002,1.1193548387096754,2015,3,29,78614,1.0,21.280645161290327
20150330,22.8,1.3979127134724862,2015,3,30,78615,1.0,21.402087286527514
20150331,23.3,1.8066413662239107,2015,3,31,78616,1.0,21.49335863377609
20150401,24.400000000000002,2.826375711574954,2015,4,1,78617,1.0,21.573624288425048
20150402,25.6,3.9358633776091096,2015,4,2,78618,1.0,21.66413662239089
20150403,25.900000000000002,4.173814041745732,2015,4,3,78619,1.0,21.72618595825427
20150404,26.5,4.716888045540795,2015,4,4,78620,1.0,21.783111954459205
20150405,26.0,4.134345351043642,2015,4,5,78621,1.0,21.865654648956358
20150406,26.5,4.51309297912713,2015,4,6,78622,1.0,21.98690702087287
20150407,24.900000000000002,2.805502846299813,2015,4,7,78623,1.0,22.09449715370019
20150408,18.900000000000002,-3.3003795066413666,2015,4,8,78624,1.0,22.20037950664137
20150409,18.0,-4.327703984819735,2015,4,9,78625,1.0,22.327703984819735
20150410,18.2,-4.258823529411767,2015,4,10,78626,1.0,22.458823529411767
20150411,17.1,-5.487666034155598,2015,4,11,78627,1.0,22.5876660341556
20150412,19.3,-3.4015180265654656,2015,4,12,78628,1.0,22.701518026565466
20150413,22.400000000000002,-0.40094876660341683,2015,4,13,78629,1.0,22.80094876660342
20150414,21.5,-1.3922201138519945,2015,4,14,78630,1.0,22.892220113851995
20150415,22.1,-0.8867172675521822,2015,4,15,78631,1.0,22.986717267552184
20150416,22.700000000000003,-0.38880455407969805,2015,4,16,78632,1.0,23.0888045540797
20150417,23.700000000000003,0.49620493358633766,2015,4,17,78633,1.0,23.203795066413665
20150418,25.3,1.97514231499051,2015,4,18,78634,1.0,23.32485768500949
20150419,26.6,3.163567362428843,2015,4,19,78635,1.0,23.43643263757116
20150420,26.3,2.746489563567362,2015,4,20,78636,1.0,23.55351043643264
20150421,23.700000000000003,0.036812144212525766,2015,4,21,78637,1.0,23.663187855787477
20150422,23.400000000000002,-0.38975332068311275,2015,4,22,78638,1.0,23.789753320683115
20150423,22.6,-1.3370018975332059,2015,4,23,78639,1.0,23.937001897533207
20150424,24.400000000000002,0.31480075901328064,2015,4,24,78640,1.0,24.08519924098672
20150425,23.900000000000002,-0.3045540796963948,2015,4,25,78641,1.0,24.204554079696397
20150426,24.1,-0.20910815939279104,2015,4,26,78642,1.0,24.309108159392792
20150427,24.8,0.3876660341556004,2015,4,27,78643,1.0,24.4123339658444
20150428,25.400000000000002,0.8711574952561669,2015,4,28,78644,1.0,24.528842504743835
20150429,26.6,1.960531309297913,2015,4,29,78645,1.0,24.63946869070209
20150430,27.5,2.739848197343452,2015,4,30,78646,1.0,24.760151802656548
20150501,27.200000000000003,2.3094876660341583,2015,5,1,78647,1.0,24.890512333965845
20150502,27.6,2.587096774193551,2015,5,2,78648,1.0,25.01290322580645
20150503,28.200000000000003,3.065275142314995,2015,5,3,78649,1.0,25.134724857685008
20150504,28.1,2.8398481973434535,2015,5,4,78650,1.0,25.260151802656548
20150505,27.3,1.944212523719166,2015,5,5,78651,1.0,25.355787476280835
20150506,26.8,1.3738140417457316,2015,5,6,78652,1.0,25.42618595825427
20150507,28.0,2.512144212523719,2015,5,7,78653,1.0,25.48785578747628
20150508,28.200000000000003,2.6370018975332066,2015,5,8,78654,1.0,25.562998102466796
20150509,27.3,1.6481973434535107,2015,5,9,78655,1.0,25.65180265654649
20150510,26.3,0.544212523719164,2015,5,10,78656,1.0,25.755787476280837
20150511,25.6,-0.2734345351043608,2015,5,11,78657,1.0,25.873434535104362
20150512,25.700000000000003,-0.2914611005692578,2015,5,12,78658,1.0,25.99146110056926
20150513,26.400000000000002,0.2986717267552166,2015,5,13,78659,1.0,26.101328273244786
20150514,28.5,2.2829222011385184,2015,5,14,78660,1.0,26.21707779886148
20150515,29.1,2.7688804554079667,2015,5,15,78661,1.0,26.331119544592035
20150516,26.700000000000003,0.26337760910816144,2015,5,16,78662,1.0,26.43662239089184
20150517,26.400000000000002,-0.13984819734345066,2015,5,17,78663,1.0,26.539848197343453
20150518,28.200000000000003,1.5629981024667963,2015,5,18,78664,1.0,26.637001897533207
20150519,28.6,1.8540796963946882,2015,5,19,78665,1.0,26.745920303605313
20150520,27.900000000000002,1.040796963946871,2015,5,20,78666,1.0,26.85920303605313
20150521,24.200000000000003,-2.760721062618593,2015,5,21,78667,1.0,26.960721062618596
20150522,23.6,-3.4428842504743855,2015,5,22,78668,1.0,27.042884250474387
20150523,24.8,-2.3223908918406053,2015,5,23,78669,1.0,27.122390891840606
20150524,26.6,-0.6007590132827332,2015,5,24,78670,1.0,27.200759013282735
20150525,28.400000000000002,1.1383301707779871,2015,5,25,78671,1.0,27.261669829222015
20150526,26.900000000000002,-0.4275142314990532,2015,5,26,78672,1.0,27.327514231499055
20150527,29.200000000000003,1.8094876660341512,2015,5,27,78673,1.0,27.39051233396585
20150528,30.0,2.5654648956356745,2015,5,28,78674,1.0,27.434535104364326
20150529,30.3,2.811954459203033,2015,5,29,78675,1.0,27.488045540796968
20150530,29.6,2.0660341555977233,2015,5,30,78676,1.0,27.533965844402278
20150531,29.3,1.7203036053130916,2015,5,31,78677,1.0,27.57969639468691
20150601,29.3,1.6588235294117624,2015,6,1,78678,1.0,27.64117647058824
20150602,29.6,1.8981024667931692,2015,6,2,78679,1.0,27.701897533206832
20150603,29.900000000000002,2.1419354838709666,2015,6,3,78680,1.0,27.758064516129036
20150604,29.8,1.9779886148007577,2015,6,4,78681,1.0,27.822011385199243
20150605,29.200000000000003,1.2817836812144208,2015,6,5,78682,1.0,27.918216318785582
20150606,29.5,1.4814041745730577,2015,6,6,78683,1.0,28.018595825426942
20150607,29.8,1.7104364326375716,2015,6,7,78684,1.0,28.08956356736243
20150608,29.8,1.6379506641366213,2015,6,8,78685,1.0,28.16204933586338
20150609,29.900000000000002,1.6643263757115747,2015,6,9,78686,1.0,28.235673624288427
20150610,29.900000000000002,1.6092979127134726,2015,6,10,78687,1.0,28.29070208728653
20150611,30.3,1.9614800759013278,2015,6,11,78688,1.0,28.338519924098673
20150612,28.8,0.41612903225806264,2015,6,12,78689,1.0,28.383870967741938
20150613,29.900000000000002,1.4863377609108142,2015,6,13,78690,1.0,28.413662239089188
20150614,29.900000000000002,1.4409867172675561,2015,6,14,78691,1.0,28.459013282732446
20150615,30.200000000000003,1.7022770398482017,2015,6,15,78692,1.0,28.4977229601518
20150616,30.1,1.5681214421252392,2015,6,16,78693,1.0,28.531878557874762
20150617,30.200000000000003,1.6314990512333978,2015,6,17,78694,1.0,28.568500948766605
20150618,30.700000000000003,2.0903225806451644,2015,6,18,78695,1.0,28.60967741935484
20150619,30.8,2.1593927893738147,2015,6,19,78696,1.0,28.640607210626186
20150620,30.900000000000002,2.2322580645161274,2015,6,20,78697,1.0,28.667741935483875
20150621,28.5,-0.18747628083491819,2015,6,21,78698,1.0,28.687476280834918
20150622,27.900000000000002,-0.8203036053130965,2015,6,22,78699,1.0,28.7203036053131
20150623,27.3,-1.4595825426944984,2015,6,23,78700,1.0,28.7595825426945
20150624,28.3,-0.4924098671726789,2015,6,24,78701,1.0,28.79240986717268
20150625,28.3,-0.5227703984819776,2015,6,25,78702,1.0,28.82277039848198
20150626,29.5,0.6385199240986665,2015,6,26,78703,1.0,28.861480075901333
20150627,30.400000000000002,1.4850094876660336,2015,6,27,78704,1.0,28.91499051233397
20150628,30.400000000000002,1.4252371916508508,2015,6,28,78705,1.0,28.97476280834915
20150629,30.5,1.479127134724859,2015,6,29,78706,1.0,29.02087286527514
20150630,30.400000000000002,1.3398481973434535,2015,6,30,78707,1.0,29.06015180265655
20150701,30.5,1.4140417457305468,2015,7,1,78708,1.0,29.085958254269453
20150702,30.6,1.4863377609108142,2015,7,2,78709,1.0,29.113662239089187
20150703,30.6,1.4692599620493354,2015,7,3,78710,1.0,29.130740037950666
20150704,30.5,1.3686907020872852,2015,7,4,78711,1.0,29.131309297912715
20150705,29.8,0.6800759013282729,2015,7,5,78712,1.0,29.119924098671728
20150706,29.200000000000003,0.09639468690701847,2015,7,6,78713,1.0,29.103605313092984
20150707,29.200000000000003,0.10208728652751375,2015,7,7,78714,1.0,29.09791271347249
20150708,28.8,-0.31290322580645125,2015,7,8,78715,1.0,29.112903225806452
20150709,27.400000000000002,-1.7326375711574968,2015,7,9,78716,1.0,29.1326375711575
20150710,28.3,-0.8519924098671723,2015,7,10,78717,1.0,29.151992409867173
20150711,29.900000000000002,0.7314990512333992,2015,7,11,78718,1.0,29.168500948766603
20150712,30.900000000000002,1.7288425047438345,2015,7,12,78719,1.0,29.171157495256168
20150713,30.8,1.6170777988614766,2015,7,13,78720,1.0,29.182922201138524
20150714,30.5,1.2916508538899443,2015,7,14,78721,1.0,29.208349146110056
20150715,30.3,1.079886148007592,2015,7,15,78722,1.0,29.22011385199241
20150716,30.200000000000003,0.9650853889943107,2015,7,16,78723,1.0,29.234914611005692
20150717,28.900000000000002,-0.34497153700189287,2015,7,17,78724,1.0,29.244971537001895
20150718,29.700000000000003,0.45939278937381545,2015,7,18,78725,1.0,29.240607210626187
20150719,29.700000000000003,0.480645161290326,2015,7,19,78726,1.0,29.219354838709677
20150720,27.400000000000002,-1.7986717267552166,2015,7,20,78727,1.0,29.19867172675522
20150721,26.700000000000003,-2.486907020872863,2015,7,21,78728,1.0,29.186907020872866
20150722,27.0,-2.1833017077798864,2015,7,22,78729,1.0,29.183301707779886
20150723,27.900000000000002,-1.2958254269449725,2015,7,23,78730,1.0,29.195825426944975
20150724,28.8,-0.40094876660341683,2015,7,24,78731,1.0,29.200948766603418
20150725,28.5,-0.6969639468690687,2015,7,25,78732,1.0,29.19696394686907
20150726,28.5,-0.6709677419354811,2015,7,26,78733,1.0,29.17096774193548
20150727,29.1,-0.03776091081593336,2015,7,27,78734,1.0,29.137760910815935
20150728,29.200000000000003,0.09620493358633908,2015,7,28,78735,1.0,29.103795066413664
20150729,27.900000000000002,-1.171726755218213,2015,7,29,78736,1.0,29.071726755218215
20150730,28.1,-0.936242884250472,2015,7,30,78737,1.0,29.036242884250473
20150731,28.5,-0.5185958254269423,2015,7,31,78738,1.0,29.018595825426942
20150801,28.900000000000002,-0.1056925996204896,2015,8,1,78739,1.0,29.00569259962049
20150802,28.900000000000002,-0.08709677419354733,2015,8,2,78740,1.0,28.98709677419355
20150803,29.5,0.5121442125237223,2015,8,3,78741,1.0,28.987855787476278
20150804,29.400000000000002,0.4182163187855821,2015,8,4,78742,1.0,28.98178368121442
20150805,29.6,0.6187855787476302,2015,8,5,78743,1.0,28.98121442125237
20150806,30.1,1.1134724857685008,2015,8,6,78744,1.0,28.9865275142315
20150807,30.700000000000003,1.7134724857685057,2015,8,7,78745,1.0,28.986527514231497
20150808,32.4,3.4159392789373832,2015,8,8,78746,1.0,28.984060721062615
20150809,31.0,2.0185958254269423,2015,8,9,78747,1.0,28.981404174573058
20150810,28.1,-0.8654648956356752,2015,8,10,78748,1.0,28.965464895635677
